10335,7033
10368,6965
10432,6920
10480,6942
10490,6923
10471,6929
10458,6921
10467,6922
10480,6924
10526,6938
10555,6980
10576,6988
10572,7008
10549,6966
10553,6949
10564,6969
10626,6993
10675,7031
10728,7074
10741,7088
10698,7214
10718,7297
10858,7167
11152,7461
11571,8218
11109,10821
10749,12795
10737,13075
10248,12990
10008,14648
9692,13599
11611,12817
10747,14339
11192,12731
11958,13586
13105,14779
12683,15123
10800,13900
10041,13895
10685,14347
8696,16048
9477,15049
11211,12946
10427,12829
9623,12858
8787,15196
9900,13643
11108,13551
11773,10213
12141,8957
11390,9980
11592,9333
11914,8172
11388,7675
11098,7594
11021,7342
10846,7171
10696,7079
10534,7082
10423,7034
10431,6958
10439,6959
10441,6955
10447,6968
10457,7005
10453,7015
10384,7038
10334,7077
10362,7054
10364,6996
10325,6977
10297,6980
10329,6999
10289,7169
10337,7137
10365,7127
10357,7114
10218,7231
9986,7419
10233,7023
9977,7604
9693,8544
10328,7196
10129,7501
10052,7825
10220,7259
10206,7193
9863,7990
10108,7456
9958,7507
9885,7252
9811,7266
9847,7250
9924,7174
9984,7249
10360,7522
11219,8526
11383,10268
10546,12974
9298,13632
7661,15415
7370,17202
7286,18682
7212,19871
7414,17273
7260,15862
7285,16992
7057,17593
7064,18049
7363,19589
7814,18877
7848,16949
7773,18005
9255,18832
8628,18199
7847,17231
7615,17735
7792,18390
8152,18504
7772,18352
7593,17910
7468,17680
7424,16879
7445,17818
7665,16283
7389,17581
7323,18495
7272,19050
7058,20225
7164,19912
6912,20573
7068,21162
8178,15551
8160,14710
8526,12533
9825,8240
10169,7678
10260,7500
10237,7674
10208,8647
9849,9930
9478,10152
10429,8614
11280,8491
10414,9401
9508,10627
9229,8384
8455,7775
7844,8542
8019,7265
8041,6716
7950,6595
7758,6539
7585,6518
7579,6520
7572,6559
7497,7122
7427,7805
7440,7398
7412,6479
7150,6756
6990,9492
6957,7831
6963,6377
7008,6485
6987,6518
6962,6442
6988,6417
6982,6445
6890,6337
6760,6289
6660,6288
6640,6264
6652,6262
6670,6253
6679,6255
6682,6294
6683,6299
6717,6320
6747,6331
6793,6353
6833,6408
9838,15823
11041,9810
11505,9248
13187,13244
15641,18215
15802,16871
15780,15753
14375,15969
11225,16719
9800,17124
9358,16686
10526,16727
10401,16490
9623,15983
10104,15284
10280,14791
11133,14638
11770,14930
10999,15197
10713,15380
8096,16383
7168,17458
7855,17679
8875,15259
11393,12510
11274,12000
7895,17763
7161,18559
7115,17908
7402,18042
8207,15526
8127,15498
8668,15798
11983,13119
14245,10643
14349,10422
14339,10417
14333,10465
13908,10810
11260,15092
6822,20845
8063,18190
10524,13649
12460,9957
11728,12651
10799,14767
9604,14657
8419,14861
8009,14098
8944,12398
9191,11706
9429,11575
9819,11919
9764,11947
9479,11942
8849,11999
9167,12210
9304,11517
8625,10001
8524,10826
7433,15878
7018,18392
6896,19517
7033,18393
6765,20770
6834,20043
7059,18611
6774,21068
6926,20231
6858,20281
6689,22311
6704,22354
6715,21814
6748,21684
6820,21234
6882,20442
6844,21012
6850,20960
6798,21549
6735,22355
6911,20430
7357,16729
7724,14747
8021,13273
8073,12385
8163,11926
8338,11672
8315,11771
7872,12996
7690,13392
7878,12984
8006,12893
8133,12802
8119,13093
8383,12531
8890,11513
9055,11272
8760,11700
8540,12248
8188,13107
7321,18487
7033,18239
6855,16814
6886,17519
6911,17879
7566,15787
8055,16370
7452,17644
7250,16993
7882,15477
7759,15258
7620,14583
7722,15145
7751,17214
7649,17699
7596,15889
8218,13270
8709,12998
7863,13432
8679,12772
8762,13673
8155,16500
7774,16765
9115,13927
7907,14871
7704,16184
7983,16180
7829,14587
7488,15719
8105,16338
8018,16652
8209,16625
10649,14680
10036,12343
10066,10755
10720,8496
10961,8574
10760,10512
9814,15207
8598,17936
8308,17112
8394,17438
8506,18439
8911,17828
8436,17840
8535,17215
8678,16476
9414,14130
9181,14162
8508,16846
7869,14897
8367,13542
8285,17156
8942,16336
9063,16144
8187,16541
7830,17093
7879,19168
7345,19630
6976,19564
7126,19056
7093,18832
7160,16766
6876,19131
6836,20704
6800,20358
6836,20342
6854,19830
6865,19611
7085,18399
7276,17694
7906,13425
6927,20155
6951,23269
6870,21108
6948,20708
7133,19290
7093,20691
7432,18962
8002,17577
8223,17357
8038,17458
7967,14652
8368,15212
9019,13076
9048,16928
9069,15641
9105,14555
10014,12733
10193,14415
9545,16843
9879,16155
9136,16256
7459,18416
7358,18191
7520,16169
7849,15124
7969,15960
7944,15326
8662,12692
9384,11636
10090,12314
10675,12575
10598,12212
10794,9879
11148,8509
11150,8089
11065,7974
11051,7786
11071,7758
11065,7748
11101,7855
11433,8322
11564,8401
11439,8174
11423,8146
11340,8024
11407,8060
11350,8024
11272,7956
10961,7634
10583,7321
10709,7363
10845,7412
10839,7419
10763,7363
10708,7281
10634,7224
10597,7166
10570,7167
10527,7102
10409,7052
10102,6952
9957,6862
9987,6866
10066,6875
10158,6888
10225,6935
10285,6962
10334,6982
10370,6995
10389,7006
10400,7038
10441,7044
10415,6985
10295,6936
10158,6898
9908,6803
9776,6700
9680,6985
9592,7275
9680,7332
9958,6976
10138,6784
10180,6745
10182,6732
10190,6767
10199,6755
10251,6745
10252,6752
10243,6741
10341,6743
10388,6789
10397,6772
10394,6830
10448,6823
10497,6821
10540,6835
10602,6876
10626,6995
10583,6842
10277,6707
10210,6746
10299,6719
10325,6739
10328,6747
10285,6740
10201,6786
10135,6767
10140,6715
10107,6721
10037,6780
10079,6742
10110,6703
10113,6687
10089,6700
9875,6992
9644,7691
9765,7405
9865,7005
9950,6834
9992,6674
9813,7308
9908,6949
9743,7195
9859,7007
9927,6821
9714,7342
9748,7441
10009,6866
10097,6695
10093,6682
10135,6710
10190,6736
10181,7002
10183,7243
10407,6906
10347,6984
10394,6880
10371,6889
9922,8192
9447,9608
10076,7516
10360,6928
10360,6929
10353,6903
10385,6923
10305,7035
10216,7196
10369,6979
10451,6938
10458,6924
10452,6912
10451,6905
10453,6901
10463,6926
10514,6940
10538,6968
10563,6995
10572,6999
10551,6973
10539,6981
10565,6988
10608,7010
10659,7017
10696,7044
10738,7091
10765,7113
10794,7144
10830,7174
10921,7223
11376,7678
11676,8378
11745,10646
10748,12570
10836,13292
10756,13926
10108,13878
9581,12838
11877,13348
12032,14853
11797,13265
12219,14512
13283,14799
12147,14902
10055,13788
9969,12550
10343,14791
8147,16717
9605,14917
11791,12464
10320,13286
9570,13212
8807,14824
9248,13516
10385,12257
11264,10473
11721,9383
11248,10756
11744,9427
11872,8223
11566,7818
11409,7678
11179,7403
10907,7196
10751,7127
10640,7163
10495,7073
10491,7004
10488,6999
10501,6987
10493,6987
10491,7014
10498,7028
10320,7316
10436,7132
10483,7034
10421,7036
10409,7025
10389,7040
10418,7088
10350,7145
10427,7111
10430,7131
10393,7111
10229,7353
10236,7221
10278,7092
9875,7935
9839,8230
10367,7156
10239,7256
10223,7354
10257,7206
10141,7331
9694,8263
9844,7846
9865,7666
9928,7312
9945,7274
9977,7267
10098,7223
10254,7379
10674,8329
10769,9834
10540,11597
10488,13289
9013,14247
7423,16068
7147,17050
7103,18951
7275,19706
7787,17314
8580,16907
8397,17256
7773,18201
7469,19606
7464,20666
7901,19923
7605,16099
7819,16494
8807,17349
7892,17494
7544,16118
7498,17113
7803,17916
7588,18733
7412,18287
7197,19488
7105,18907
7487,17448
8143,18283
8152,16741
7506,17241
7148,18538
7118,19528
7651,17108
8211,15916
7420,18744
7415,18641
7985,15553
8279,14872
8631,12357
9682,8308
10259,7853
10545,7941
10935,8066
11191,8154
10972,8552
10501,9158
10867,8937
11258,8996
10262,10899
9628,10860
8913,8502
8128,7807
7884,8231
7952,7596
7863,6878
7747,6705
7674,6573
7635,6654
7620,6671
7561,6979
7423,8280
7493,6731
7532,6569
7320,6458
7084,8329
7020,13598
7055,11699
7025,10142
7013,10201
7012,7793
7021,6596
7014,6413
6989,6325
6963,6303
6835,6286
6729,6285
6676,6264
6674,6260
6677,6254
6681,6257
6683,6276
6709,6296
6739,6319
6791,6333
6845,6355
6901,6400
10278,12312
9986,10329
10317,9255
12622,13543
15349,18724
15879,17447
16696,15783
15501,15653
14558,15179
11542,14995
10814,15052
13309,14967
13918,13386
13393,13295
14059,12734
11961,15241
12479,14889
12555,14691
12602,14188
12196,14333
8759,16011
8565,16626
10119,13943
11131,12935
11567,11755
10900,12063
9083,15140
7052,18045
7379,16562
7516,15455
7822,15501
8373,14184
8213,15658
9424,15578
13103,11343
14154,10528
14371,10371
14011,10668
13770,11256
10508,15070
8780,18128
10001,15260
11673,11812
12674,9536
11360,12931
10650,13210
9432,13756
8176,14337
8646,12940
9391,11664
9492,11590
9548,11625
9819,11952
9660,11950
9523,11800
9095,11760
9356,12107
9378,11290
8806,9187
8526,8945
7532,15520
6879,19329
6818,21643
6868,20081
6799,20386
6858,19656
6890,18886
6728,21611
6785,21541
6796,20851
6789,21202
6780,21454
6741,21733
6754,21578
6790,21313
6778,21518
6777,22100
6881,19814
7126,18275
7183,18502
7428,16490
7754,13896
8133,12912
8065,12117
7966,12020
7971,11945
8239,11584
8434,11334
7931,13156
7714,13616
8026,12098
7731,12848
7803,12871
8379,11409
8735,11551
9279,11816
9258,11369
9150,10320
9074,11263
8880,12288
8257,14337
7733,16264
6948,17394
6838,17562
6962,16206
7567,15840
7858,17327
7720,16809
7852,16625
7948,16498
7710,16463
7508,14524
7479,14485
7409,16138
7418,17664
8065,14752
8807,12096
8152,14720
7085,17221
7607,15994
7670,16070
7864,17749
8405,14982
8894,13691
7518,15200
7549,16082
8220,13650
7443,14963
7846,14720
8649,15492
7950,16761
7669,17666
9498,16484
8601,14315
8089,16098
8724,13594
9943,10201
10892,8151
10819,9312
10241,12075
9602,14345
8876,15764
7952,17796
8240,17263
8555,16487
8144,16267
7930,16716
8739,14699
8370,15614
7470,17936
8009,14216
7859,14912
7926,17462
8822,16994
9218,16619
7778,16349
8021,17210
8538,17210
7858,17512
7208,18248
6919,20810
6820,20994
6928,19262
6762,20720
6808,20451
6773,20586
6790,21513
6836,20468
6915,19245
6882,19255
6916,19572
7030,19779
6864,21638
6984,22766
6858,20986
6921,20784
6889,21164
7161,20100
7549,17038
7407,17032
7498,16258
7496,16590
7566,16160
8076,15948
8798,14977
9439,14911
9467,16918
9110,16158
9786,14061
9979,14534
10113,15099
10357,14898
9531,15470
7860,18336
7188,18631
7248,17131
7785,16014
7967,15664
8159,14876
8376,13344
8861,13109
10088,11209
10684,10661
10141,11386
10520,10106
11304,9288
11320,8707
11220,8399
11069,7875
11058,7835
11103,7878
11256,8165
11544,8600
11572,8530
11400,8193
11335,8054
11262,7975
11323,8014
11324,8034
11298,8050
10969,7704
10619,7365
10755,7396
10819,7440
10806,7448
10742,7330
10652,7303
10598,7305
10609,7210
10601,7161
10511,7153
10297,7081
10051,6920
10016,6856
10082,6861
10170,6911
10234,6954
10286,6985
10338,7002
10382,7019
10409,7026
10415,7035
10423,7056
10438,7041
10391,6989
10372,6979
10228,6923
9989,6847
9844,6775
9477,7567
9504,7621
9924,6908
10055,6867
10158,6747
10190,6768
10199,6794
10235,6787
10261,6768
10306,6755
10296,6754
10347,6742
10393,6777
10415,6799
10454,6782
10482,6817
10480,6835
10531,6836
10590,6853
10647,6923
10621,6973
10489,6787
10387,6748
10440,6796
10525,6826
10535,6814
10513,6808
10416,6769
10287,6719
10194,6687
10170,6694
10147,6699
10122,6722
10134,6705
10163,6703
10139,6693
10088,6690
9725,7380
9326,8500
9769,7450
9862,7012
9953,6704
9899,6826
9829,7296
9813,7059
9623,7391
9870,6914
9886,6854
9816,7105
9511,8373
9776,7604
10093,6692
10116,6701
10153,6741
10211,6781
10219,6936
10380,6944
10422,6871
10417,6843
10412,6844
10411,6869
10202,7158
9681,8842
9917,7961
10260,7196
10413,6919
10454,6925
10460,6965
10304,7119
10297,7157
10467,6968
10497,6949
10468,6930
10439,6908
10440,6914
10477,6923
10493,6942
10536,6961
10574,6977
10590,7008
10562,6979
10546,6971
10570,6990
10616,7005
10653,7037
10684,7054
10724,7079
10779,7097
10809,7140
10831,7160
10881,7190
11069,7344
11527,7828
11783,8742
11790,10857
10858,12534
11031,13494
11480,14725
10543,13611
10192,12537
11854,15267
12607,14683
11008,13157
11860,15126
11779,14756
10702,14120
10073,13775
10848,12603
9907,15144
7671,17248
9440,15712
10918,13032
10034,13174
9316,13641
8566,14606
8986,13691
9723,12697
10795,11391
11500,11255
11409,12076
11760,9996
11961,8493
11802,8252
11676,7886
11345,7521
10979,7222
10799,7160
10703,7163
10572,7093
10554,7049
10564,7041
10552,7013
10557,7028
10545,7058
10527,7072
10372,7292
10552,7065
10517,7038
10451,7032
10430,7026
10428,7113
10434,7181
10458,7113
10468,7106
10464,7134
10387,7147
10248,7300
10341,7107
10374,7157
10274,7320
10311,7231
10229,7295
10047,7303
10144,7268
10181,7228
10123,7342
10001,7672
9989,7789
9956,7649
9997,7336
10044,7331
10119,7340
10272,7346
10777,7661
11090,9604
11314,11666
10772,12502
11209,13941
9373,13725
7454,15099
7141,17521
6938,19730
7146,19589
7908,18363
9546,17652
8937,17488
8283,17564
8055,18454
8187,18450
7778,18149
7475,16418
8354,15714
8471,15363
8544,16979
8766,16262
8904,16734
8315,17746
7494,19017
7378,19816
7195,19713
7126,19183
7648,18265
8649,14707
8432,14797
7868,17016
7134,19206
7546,17610
8581,13588
9087,11895
8084,15313
7262,18178
7753,16133
8271,15138
8364,13506
8790,10482
9349,9309
10814,8621
11390,8491
11202,8464
11319,8792
11320,9442
11404,9255
11528,9042
10207,10889
9691,11602
8646,8071
7866,7421
7863,7358
7810,6956
7749,6767
7694,6794
7682,6864
7650,6762
7588,7245
7533,7133
7444,7862
7516,6600
7475,6531
7308,6551
7176,9116
7114,12420
7016,14525
7043,14603
7021,15168
7044,12255
7040,8735
7028,6197
6997,6586
7014,6614
6887,6374
6804,6288
6712,6259
6695,6264
6700,6251
6693,6260
6689,6270
6757,6283
6810,6296
6861,6315
6911,6333
6951,6388
10189,10901
9823,9147
10124,7731
11940,12748
15069,17894
15754,17999
16815,15567
16290,15269
13533,14528
10516,13904
10461,13765
14273,13934
12594,13991
13655,13811
13120,14920
10124,15063
11641,14342
13193,13993
11638,13024
10958,12504
9620,15907
8328,17516
10660,12907
10757,12913
11057,12153
11437,11476
9571,12993
7618,15599
7584,15361
7786,14598
7815,14542
7720,15841
8818,14902
10109,14353
12410,12473
13144,10979
11733,12316
11782,13502
11763,13676
12247,15055
12064,15400
11591,13403
11439,10925
12187,9952
10851,11736
10554,11629
9806,12388
9536,12497
9005,12285
9264,11633
9317,11736
9504,11582
9460,11499
9364,11626
9030,11491
9258,11673
9618,11979
9515,11526
8920,10288
8275,11030
7754,16056
6892,20592
6795,21889
6768,21832
6786,21270
6792,20733
6887,19965
6940,19874
6999,19615
7064,19015
6927,19835
6817,20779
6715,21692
6734,21907
6785,21259
6788,20999
6784,22447
7021,18646
7700,14001
7961,12395
8058,12248
8269,11859
8335,11793
8316,11483
8296,11361
8140,11535
8388,11585
8648,11087
8374,11633
8252,12079
8541,11303
8468,11476
8381,12066
8608,11777
8934,12068
9356,11114
9304,9119
9297,8370
9153,9431
9148,10971
8802,12650
8279,13794
7780,14996
7263,17281
7107,17309
7237,17462
7105,18827
7205,17777
7799,16465
8211,15854
7591,18364
6993,16942
7002,17427
7002,17426
7037,17351
7665,15692
8178,13403
7414,15393
6995,16883
6985,17903
7085,17620
7596,18115
8576,13714
8073,13785
7566,14749
7584,14938
7722,15020
7470,16343
8262,15156
7969,15778
7557,17120
8232,17635
9062,17663
8529,16480
8189,16655
7734,18111
8322,16644
9410,12825
9822,9779
10582,8293
10964,8061
10363,9928
9448,12279
9150,15165
8000,16874
7393,18618
8160,16231
8794,15050
7694,16635
7041,17847
8083,13416
7145,15720
7560,18062
8333,18118
7977,15762
7636,16500
8238,18264
9046,17441
8384,16654
7722,16935
7015,19963
6839,21025
6837,21334
6779,21283
6757,20528
6799,20573
6861,20346
6855,19467
6971,19162
7100,18031
7033,18381
6980,19652
6992,21144
6971,21739
6918,20232
6928,21336
6941,21077
7456,18466
7543,16819
7204,18200
7866,16546
8721,15946
8471,16661
8212,17372
8655,13154
9007,15004
8384,19622
8117,20173
9551,15582
10041,14585
10592,13880
10838,13563
9663,16288
7478,19466
7081,19442
7128,18872
7893,15065
7882,16339
8265,14937
7904,14933
8277,14358
10013,12034
10327,12143
10342,12666
10721,11671
11606,10365
11156,8883
10965,8603
11001,8038
11162,8105
11332,8273
11480,8499
11536,8641
11473,8462
11315,8245
11224,8166
11340,8163
11412,8216
11430,8244
11306,8138
10878,7665
10681,7411
10732,7450
10755,7460
10757,7419
10721,7349
10603,7377
10529,7452
10602,7286
10565,7202
10429,7156
10205,6998
10071,6886
10125,6921
10184,6952
10245,6972
10293,6996
10368,7035
10413,7064
10412,7087
10439,7061
10440,7043
10424,7036
10421,6992
10383,6998
10404,6970
10293,6969
10096,6921
9916,6910
9476,7954
9500,8316
9861,6967
10126,6870
10189,6782
10206,6812
10213,6780
10234,6813
10315,6797
10321,6776
10333,6780
10387,6786
10434,6808
10451,6821
10478,6808
10500,6834
10538,6859
10578,6864
10623,6878
10600,6950
10626,6955
10652,6879
10643,6886
10658,6910
10662,6949
10616,6891
10532,6830
10390,6760
10264,6740
10204,6716
10190,6703
10164,6691
10136,6709
10168,6715
10140,6696
10126,6667
10090,6656
9741,7333
9611,7714
9972,6786
9895,6975
9824,6951
9973,6678
9995,6725
9915,6889
9773,7137
9673,7486
9952,6802
9852,7144
9431,8808
9601,8409
10052,6777
10142,6733
10210,6771
10244,6849
10277,6944
10402,6846
10419,6871
10415,6867
10404,6859
10384,6871
10338,6933
9823,8229
9752,8392
10225,7359
10516,6971
10525,6953
10508,7013
10438,7100
10486,7024
10531,6956
10508,6951
10460,6903
10450,6903
10448,6919
10500,6937
10537,6959
10550,6987
10587,7024
10575,7009
10553,6960
10567,7015
10602,7044
10647,7029
